,sentiment
8295,1
12438,1
4004,2
12049,2
5525,2
17466,1
6203,2
17494,2
8619,1
4193,1
5474,2
6435,1
4001,1
21651,1
23415,2
19629,2
15334,1
2794,2
24518,1
6280,2
12927,2
4957,2
24581,2
21436,1
9374,1
828,1
24301,2
16453,1
13801,1
3550,1
3434,2
52,1
10004,2
3578,2
6308,1
11980,1
22029,1
3611,2
20756,2
22867,1
6818,1
16195,2
15128,2
12739,1
7834,1
24597,1
5870,1
14163,1
1692,2
19932,1
19181,2
4155,2
3195,2
1484,2
4463,2
7481,2
10335,1
12329,2
1941,1
11294,2
928,2
8847,1
22125,1
17880,2
4368,2
1308,1
3782,1
16717,2
6854,1
4977,2
2714,1
24383,1
5340,1
2891,2
18929,1
21043,1
1541,2
7340,1
670,1
18278,1
21575,1
19351,2
20630,1
13854,1
1608,2
19179,2
237,2
6498,2
3234,1
17635,2
14771,1
23104,1
16022,1
10210,1
5011,2
4627,2
15610,2
